subject,time,charity,income,price,age,ms,deps
12,6,8.79012012481689,10.7756004333496,-0.478040009737015,1,0,0
12,7,8.90205001831055,10.8101997375488,-0.478040009737015,1,0,0
12,8,8.92518997192383,10.8275003433228,-0.415520012378693,1,0,0
12,9,7.88458013534546,10.8332996368408,-0.693149983882904,1,0,0
12,10,8.15995025634766,10.8473997116089,-0.328500002622604,0,0,0
13,1,4.49981021881104,9.88109970092773,-0.235719993710518,0,1,6
13,2,5.05625009536743,9.80060005187988,-0.235719993710518,0,1,3
13,3,5.1704797744751,10.0065002441406,-0.235719993710518,0,1,5
13,4,5.26269006729126,10.15149974823,-0.248459994792938,0,1,5
13,5,5.8200798034668,9.62380027770996,-0.162520006299019,0,1,5
13,6,6.0567798614502,9.95699977874756,-0.174349993467331,0,1,2
13,7,6.44572019577026,9.6988000869751,-0.150820001959801,0,1,2
13,8,6.28785991668701,10.0109996795654,-0.174349993467331,0,1,2
13,9,5.89440011978149,10.1479997634888,-0.693149983882904,0,1,2
13,10,7.40914011001587,10.3584003448486,-0.162520006299019,0,1,2
14,1,6.63856983184814,10.9534997940063,-0.673340022563934,0,1,1
14,2,6.85541009902954,11.0984001159668,-0.673340022563934,0,1,1
14,3,7.00124979019165,11.31130027771,-0.776530027389526,0,1,1
14,4,7.00851011276245,11.2468996047974,-0.673340022563934,0,1,1
14,5,6.74406003952026,10.6070995330811,-0.356669992208481,0,1,1
14,6,7.28276014328003,10.9608001708984,-0.478040009737015,0,1,1
14,7,7.03878021240234,10.9565000534058,-0.478040009737015,1,1,1
14,8,7.25204992294312,11.0314998626709,-0.478040009737015,1,1,2
14,9,7.07665014266968,11.4507999420166,-0.693149983882904,1,1,0
14,10,7.55799007415772,11.7447996139526,-0.400480002164841,0,1,1
15,1,6.79122018814087,9.87139987945557,-0.198449999094009,0,1,3
15,2,6.59167003631592,9.41069984436035,-0.150820001959801,0,1,3
15,3,7.43837976455689,9.74450016021729,-0.198449999094009,0,1,3
15,4,7.34793996810913,9.78409957885742,-0.150820001959801,0,1,3
15,5,7.25204992294312,10.0109996795654,-0.186330005526543,0,1,3
15,6,7.50273990631104,9.97249984741211,-0.150820001959801,0,1,3
15,7,7.72798013687134,10.3584995269775,-0.198449999094009,0,1,3
15,8,8.05801010131836,10.2965002059937,-0.174349993467331,0,1,3
15,9,8.52258014678955,11.105899810791,-1.60943996906281,0,1,3
15,10,8.25323009490967,10.7839002609253,-0.162520006299019,0,1,3
16,1,6.00635004043579,10.2628002166748,-0.328500002622604,0,1,4
16,2,4.52179002761841,10.4246997833252,-0.385659992694855,0,1,4
16,3,4.27666997909546,10.62619972229,-0.46204000711441,0,1,3
16,4,4.24849987030029,10.7306995391846,-0.494300007820129,0,1,3
16,5,4.17438983917236,10.8579998016357,-0.430779993534088,0,1,3
16,6,2.30258989334106,11.0322999954224,-0.478040009737015,0,1,3
16,7,5.99644994735718,11.0227003097534,-0.478040009737015,0,1,2
16,8,5.56833982467651,10.8928003311157,-0.400480002164841,0,1,2
16,9,5.67675018310547,11.1626996994019,-0.693149983882904,0,1,2
16,10,5.71043014526367,11.1150999069214,-0.328500002622604,0,1,2
17,1,6.97072982788086,10.0944004058838,-0.274439990520477,0,1,1
17,2,6.88038015365601,10.0656995773315,-0.274439990520477,0,1,1
17,3,6.19440984725952,10.370400428772,-0.328500002622604,0,1,2
17,4,7.00306987762451,10.7056999206543,-0.342489987611771,0,1,2
17,5,7.21818017959595,10.7898998260498,-0.356669992208481,0,1,2
17,6,7.59287023544312,10.9200000762939,-0.400480002164841,0,1,2
17,7,7.84071016311646,11.0115995407104,-0.400480002164841,0,1,2
17,8,7.83162021636963,11.1219997406006,-0.478040009737015,0,1,2
17,9,8.01301002502441,11.1969995498657,-0.693149983882904,0,1,2
17,10,8.48425960540772,11.3775997161865,-0.328500002622604,0,1,2
18,1,8.44699001312256,10.3605003356934,-0.328500002622604,0,1,2
18,2,8.19836044311523,10.7489004135132,-0.562120020389557,0,1,1
18,3,7.78447008132935,10.6873998641968,-0.562120020389557,0,1,2
18,4,6.4377498626709,10.8317003250122,-0.494300007820129,0,1,2
18,5,6.59577989578247,10.8845996856689,-0.430779993534088,0,1,2
18,6,6.76963996887207,11.0124998092651,-0.478040009737015,0,1,1
18,7,7.02108001708984,11.1571998596191,-0.478040009737015,0,1,1
18,8,6.95080995559692,11.2688999176025,-0.544730007648468,0,1,1
18,9,6.53669023513794,11.0687999725342,-0.693149983882904,0,1,1
18,10,6.26910018920898,10.743800163269,-0.328500002622604,0,1,1
19,1,6.24804019927979,10.6939001083374,-0.46204000711441,0,1,5
19,2,6.99942016601563,10.6389999389648,-0.46204000711441,0,1,5
19,3,6.60664987564087,10.930100440979,-0.562120020389557,0,1,5
19,4,7.14677000045776,11.0283002853394,-0.579819977283478,0,1,5
19,5,8.7925500869751,11.0558004379272,-0.430779993534088,0,1,5
19,6,7.38025999069214,11.1015996932983,-0.478040009737015,0,1,5
19,7,6.89264011383057,11.2285003662109,-0.544730007648468,0,1,5
19,8,6.83517980575562,11.0460996627808,-0.400480002164841,0,1,5
19,9,7.18538999557495,10.8828001022339,-1.60943996906281,0,1,5
19,10,7.17396020889282,11.2636003494263,-0.328500002622604,0,1,5
20,1,8.78569030761719,11.184100151062,-0.673340022563934,0,1,3
20,2,9.02305030822754,11.3168001174927,-0.673340022563934,0,1,3
20,3,9.06704998016357,11.0538997650146,-0.562120020389557,0,1,3
20,4,8.81863021850586,10.194299697876,-0.210720002651215,0,1,1
20,5,8.97334957122803,10.3297004699707,-0.186330005526543,1,1,1
20,6,9.32367038726807,10.5052995681763,-0.198449999094009,1,1,1
20,7,9.40828990936279,10.4163999557495,-0.174349993467331,1,1,2
20,8,9.52879047393799,10.4343996047974,-0.150820001959801,1,1,2
20,9,9.44699001312256,10.4109001159668,-0.693149983882904,0,1,1
20,10,9.42222023010254,10.5544996261597,-0.162520006299019,0,1,1
21,1,4.94163990020752,9.42790031433106,-0.150820001959801,0,1,4
21,2,5.38450002670288,9.43819999694824,-0.150820001959801,0,1,4
21,3,5.36598014831543,9.38350009918213,-0.150820001959801,0,1,4
21,4,5.56833982467651,9.38599967956543,-0.127829998731613,0,1,4
21,5,5.07517004013062,9.80090045928955,-0.162520006299019,0,1,4
21,6,5.07517004013062,10.0506000518799,-0.150820001959801,0,1,5
21,7,4.70047998428345,10.2267999649048,-0.174349993467331,0,1,4
21,8,4.70047998428345,10.4250001907349,-0.198449999094009,0,1,4
21,9,4.70047998428345,10.8240003585815,-1.60943996906281,0,1,3
21,10,5.77454996109009,10.7573003768921,-0.328500002622604,0,1,2
22,1,5.43807983398438,10.4646997451782,-0.385659992694855,0,1,3
22,2,5.85793018341064,10.4540996551514,-0.328500002622604,0,1,3
22,3,5.88609981536865,10.5703001022339,-0.385659992694855,0,1,3
22,4,5.89989995956421,10.5227003097534,-0.342489987611771,0,1,3
22,5,5.91349983215332,10.5410995483398,-0.301109999418259,0,1,3
22,6,5.91349983215332,10.4878997802734,-0.287680000066757,0,1,3
22,7,6.25382995605469,10.7080001831055,-0.328500002622604,0,1,3
22,8,6.20455980300903,10.8246002197266,-0.400480002164841,0,1,3
22,9,6.30078983306885,10.9853000640869,-1.60943996906281,0,1,3
22,10,6.21461009979248,11.0088996887207,-0.328500002622604,0,1,3
23,1,6.4052300453186,10.2495002746582,-0.328500002622604,0,1,4
23,2,6.27288007736206,10.2897996902466,-0.328500002622604,0,1,4
23,3,6.47697019577026,10.3712997436523,-0.328500002622604,0,1,4
23,4,6.34564018249512,10.262900352478,-0.248459994792938,0,1,4
23,5,6.13122987747192,10.2853002548218,-0.210720002651215,0,1,4
23,6,6.41345977783203,10.5584001541138,-0.248459994792938,0,1,4
23,7,6.07534980773926,10.5336999893188,-0.248459994792938,1,1,3
23,8,6.52941989898682,10.358699798584,-0.198449999094009,1,1,3
23,9,6.41345977783203,10.8788003921509,-0.693149983882904,1,1,0
23,10,6.23440980911255,10.3884000778198,-0.162520006299019,0,1,1
24,1,5.92426013946533,10.0078001022339,-0.235719993710518,0,1,3
24,2,6.21461009979248,10.1429996490479,-0.274439990520477,0,1,3
24,3,6.08677005767822,10.1857004165649,-0.274439990520477,0,1,3
24,4,6.26340007781982,10.3948001861572,-0.287680000066757,0,1,3
24,5,6.43615007400513,10.4270000457764,-0.261359989643097,0,1,3
24,6,7.04925012588501,10.8357000350952,-0.400480002164841,0,1,3
24,7,7.34471988677979,10.9759998321533,-0.400480002164841,0,1,3
24,8,7.48267984390259,10.97350025177,-0.400480002164841,0,1,3
24,9,7.9892201423645,11.1955995559692,-0.693149983882904,0,1,3
24,10,8.03689956665039,11.145299911499,-0.328500002622604,0,1,3
25,1,5.77764987945557,9.98649978637695,-0.235719993710518,0,1,5
25,2,6.16121006011963,10.4661998748779,-0.328500002622604,0,1,5
25,3,6.30810022354126,10.361499786377,-0.328500002622604,0,1,5
25,4,6.82219982147217,10.5249004364014,-0.342489987611771,0,1,5
25,5,7.13089990615845,10.5055999755859,-0.301109999418259,0,1,6
25,6,7.15462017059326,10.5123996734619,-0.287680000066757,0,1,6
25,7,7.07412004470825,10.5544004440308,-0.287680000066757,0,1,6
25,8,7.13569021224976,10.6372995376587,-0.287680000066757,0,1,6
25,9,7.25133991241455,10.6738004684448,-0.693149983882904,0,1,3
25,10,7.03438997268677,10.77649974823,-0.328500002622604,0,1,3
26,1,4.70047998428345,10.2636995315552,-0.385659992694855,0,1,1
26,2,4.75359010696411,10.170599937439,-0.328500002622604,0,1,1
26,3,4.78748989105225,10.3762998580933,-0.385659992694855,0,1,1
26,4,5.13579988479614,10.1654996871948,-0.248459994792938,0,1,2
26,5,5.22035980224609,10.5523996353149,-0.356669992208481,0,1,2
26,6,5.58349990844727,10.2979001998901,-0.248459994792938,0,1,3
26,7,5.393630027771,10.461199760437,-0.287680000066757,0,1,3
26,8,5.48479986190796,10.6178998947144,-0.287680000066757,0,1,3
26,9,5.43807983398438,10.8134002685547,-1.60943996906281,0,1,3
26,10,5.32300996780396,10.983099937439,-0.328500002622604,0,1,3
27,1,6.18207979202271,10.3149995803833,-0.328500002622604,0,1,5
27,2,6.26529979705811,10.5256996154785,-0.385659992694855,0,1,5
27,3,6.3851900100708,10.6290998458862,-0.46204000711441,0,1,5
27,4,6.20859003067017,10.6499004364014,-0.400480002164841,0,1,5
27,5,6.02101993560791,10.4746999740601,-0.301109999418259,0,1,5
27,6,6.11147022247314,10.691499710083,-0.328500002622604,0,1,5
27,7,6.40687990188599,10.7182998657227,-0.328500002622604,0,1,4
27,8,6.63856983184814,10.8038997650146,-0.400480002164841,0,1,4
27,9,6.47543001174927,10.8909997940063,-1.60943996906281,0,1,4
27,10,6.5638599395752,10.9489002227783,-0.328500002622604,0,1,3
28,1,6.41181993484497,10.9499998092651,-0.562120020389557,0,1,2
28,2,7.23562002182007,10.9674997329712,-0.562120020389557,0,1,2
28,3,7.26612997055054,11.1248998641968,-0.673340022563934,0,1,2
28,4,7.89729976654053,11.5541000366211,-0.673340022563934,0,1,2
28,5,8.05578994750977,11.4113998413086,-0.579819977283478,0,1,2
28,6,7.86940002441406,11.6465997695923,-0.597840011119843,0,1,2
28,7,7.73804998397827,11.5546998977661,-0.544730007648468,0,1,2
28,8,7.73060989379883,11.5268001556397,-0.544730007648468,0,1,2
28,9,7.54167985916138,11.9069995880127,-1.89711999893188,0,1,2
28,10,7.29641008377075,11.387900352478,-0.328500002622604,0,1,2
29,1,3.40120005607605,9.57419967651367,-0.198449999094009,0,1,2
29,2,3.40120005607605,9.98989963531494,-0.235719993710518,0,1,2
29,3,3.04451990127563,9.94939994812012,-0.235719993710518,0,1,2
29,4,6.70441007614136,10.0703001022339,-0.248459994792938,0,1,2
29,5,6.33150005340576,10.0340995788574,-0.210720002651215,0,1,2
29,6,7.02553987503052,9.41079998016357,0,0,1,2
29,7,6.98472023010254,10.1833000183105,-0.174349993467331,0,1,2
29,8,2.30258989334106,10.2165002822876,-0.198449999094009,0,1,2
29,9,7.64107990264893,10.0677003860474,-0.693149983882904,0,1,2
29,10,6.94021987915039,10.1954002380371,-0.162520006299019,0,1,2
30,1,6.44412994384766,9.88720035552979,-0.235719993710518,0,1,3
30,2,6.74052000045776,9.92660045623779,-0.235719993710518,0,1,3
30,3,6.92165994644165,9.9827995300293,-0.235719993710518,0,1,3
30,4,6.80571985244751,10.2474002838135,-0.248459994792938,0,1,3
30,5,7.26402997970581,10.2562999725342,-0.210720002651215,0,1,3
30,6,7.0858998298645,10.3254995346069,-0.248459994792938,0,1,3
30,7,7.22256994247437,10.6322002410889,-0.328500002622604,0,1,3
30,8,7.09589004516602,10.7360000610352,-0.328500002622604,0,1,3
30,9,7.7493200302124,11.2482995986938,-0.693149983882904,0,1,3
30,10,7.77021980285645,10.5345001220703,-0.162520006299019,0,1,3
31,1,6.12029981613159,9.98519992828369,-0.235719993710518,0,1,4
31,2,6.06146001815796,10.2953996658325,-0.328500002622604,0,1,3
31,3,6.56525993347168,10.5866003036499,-0.385659992694855,0,1,3
31,4,7.74803018569946,10.725700378418,-0.400480002164841,0,1,2
31,5,7.13647985458374,10.3009004592896,-0.210720002651215,0,1,2
31,6,7.4199800491333,10.3603000640869,-0.248459994792938,0,1,2
31,7,6.8564600944519,10.2804002761841,-0.198449999094009,0,1,2
31,8,7.45007991790772,10.0682001113892,-0.174349993467331,0,1,2
31,9,6.81343984603882,10.5167999267578,-0.693149983882904,0,1,1
31,10,6.28039979934692,10.4391002655029,-0.162520006299019,0,1,1
32,1,7.63045978546143,9.93159961700439,-0.235719993710518,0,1,3
32,2,7.60090017318726,9.90390014648438,-0.235719993710518,0,1,3
32,3,7.77402019500732,10.0397996902466,-0.235719993710518,0,1,3
32,4,7.81642007827759,10.0981998443604,-0.248459994792938,0,1,2
32,5,7.78697013854981,10.0970001220703,-0.210720002651215,0,1,3
32,6,7.6553897857666,9.97210025787354,-0.174349993467331,0,1,3
32,7,7.7039098739624,10.0310001373291,-0.174349993467331,0,1,3
32,8,7.59889984130859,10.0887002944946,-0.174349993467331,0,1,3
32,9,6.23440980911255,10.2519998550415,-0.693149983882904,0,1,3
32,10,6.27288007736206,10.2427997589111,-0.162520006299019,0,1,2
33,1,5.08760023117065,9.88510036468506,-0.356669992208481,0,0,1
33,2,5.06260013580322,9.99510002136231,-0.356669992208481,0,0,1
33,3,4.9199800491333,10.1471996307373,-0.415520012378693,0,0,1
33,4,7.03878021240234,10.8680000305176,-0.579819977283478,0,1,2
33,5,6.34564018249512,10.8135995864868,-0.430779993534088,0,1,3
33,6,6.80239009857178,10.8835000991821,-0.400480002164841,0,1,3
33,7,7.04490995407105,10.9281997680664,-0.400480002164841,0,1,2
33,8,8.18255996704102,10.9418001174927,-0.400480002164841,0,1,1
33,9,8.25323009490967,11.0055999755859,-1.60943996906281,0,1,1
33,10,8.04878997802734,11.076000213623,-0.328500002622604,0,1,2
34,1,7.8574800491333,10.7346000671387,-0.562120020389557,1,1,1
34,2,7.99462985992432,10.8247003555298,-0.562120020389557,1,1,1
34,3,7.78530979156494,10.8263998031616,-0.562120020389557,1,1,1
34,4,7.98786020278931,10.6422996520996,-0.400480002164841,1,1,2
34,5,7.63675022125244,10.4258003234863,-0.301109999418259,1,1,2
34,6,8.08825016021729,10.3542003631592,-0.248459994792938,1,1,2
34,7,7.32052993774414,9.15289974212647,-0.116530001163483,1,1,2
34,8,7.29641008377075,9.62580013275147,-0.150820001959801,1,1,2
34,9,6.75692987442017,9.51119995117188,0,1,1,0
34,10,6.08903980255127,8.95930004119873,0,0,1,1
35,1,5.02388000488281,10.0656995773315,-0.415520012378693,0,0,0
35,2,5.88609981536865,10.3078002929688,-0.494300007820129,0,0,0
35,3,5.82894992828369,10.4784002304077,-0.579819977283478,0,0,0
35,4,6.10925006866455,10.4082002639771,-0.430779993534088,0,0,0
35,5,5.51343011856079,10.3662996292114,-0.385659992694855,0,0,0
35,6,5.57973003387451,10.4308996200562,-0.415520012378693,0,0,0
35,7,5.49306011199951,10.4630002975464,-0.415520012378693,0,0,0
35,8,5.29330015182495,10.5052995681763,-0.356669992208481,0,0,0
35,9,5.48479986190796,10.3837995529175,-1.60943996906281,0,0,0
35,10,5.89440011978149,9.94890022277832,-0.162520006299019,0,0,0
36,1,6.54535007476807,10.2089004516602,-0.274439990520477,0,1,6
36,2,6.73101997375488,9.82079982757568,-0.198449999094009,0,1,6
36,3,7.45414018630981,10.3807001113892,-0.328500002622604,0,1,6
36,4,6.87108993530273,10.2618999481201,-0.248459994792938,0,1,6
36,5,6.97353982925415,10.6162004470825,-0.356669992208481,0,1,6
36,6,7.57506990432739,10.8709001541138,-0.400480002164841,0,1,6
36,7,7.6911997795105,10.9371995925903,-0.400480002164841,0,1,6
36,8,7.82364988327026,10.5934000015259,-0.248459994792938,0,1,6
36,9,8.31017017364502,10.5180997848511,-0.693149983882904,0,1,5
36,10,7.88607978820801,10.6471004486084,-0.162520006299019,0,1,5
37,1,7.32515001296997,10.7948999404907,-0.562120020389557,0,1,2
37,2,7.51480007171631,10.7950000762939,-0.562120020389557,0,1,2
37,3,7.6053900718689,10.8844003677368,-0.562120020389557,0,1,2
37,4,7.51642990112305,10.8822002410889,-0.494300007820129,0,1,2
37,5,7.77402019500732,10.9128999710083,-0.430779993534088,0,1,2
37,6,7.79606008529663,10.9370002746582,-0.400480002164841,0,1,2
37,7,8.02060031890869,11.0101003646851,-0.478040009737015,0,1,2
37,8,8.10046005249023,11.068699836731,-0.478040009737015,0,1,2
37,9,7.84541988372803,11.0142002105713,-0.693149983882904,0,1,1
37,10,7.04752016067505,11.361499786377,-0.400480002164841,0,1,2
38,1,3.40120005607605,9.71749973297119,-0.301109999418259,0,0,0
38,2,2.30258989334106,10.3531999588013,-0.494300007820129,0,0,0
38,3,3.04451990127563,9.5693998336792,-0.198449999094009,0,0,0
38,4,4.27666997909546,10.1146001815796,-0.174349993467331,0,0,0
38,5,3.09103989601135,10.28600025177,-0.328500002622604,0,0,0
38,6,3.52636003494263,10.166600227356,-0.261359989643097,0,0,0
38,7,4.44264984130859,10.182900428772,-0.301109999418259,0,0,0
38,8,2.30258989334106,10.836199760437,-0.400480002164841,0,1,1
38,9,2.30258989334106,10.9067001342773,-1.60943996906281,0,1,1
38,10,2.30258989334106,10.8622999191284,-0.328500002622604,0,1,2
39,1,4.85202980041504,10.0555000305176,-0.301109999418259,0,0,2
39,2,4.86752986907959,10.3109998703003,-0.371060013771057,0,0,2
39,3,4.90527009963989,10.315299987793,-0.494300007820129,0,0,0
39,4,4.90527009963989,10.2822999954224,-0.430779993534088,0,0,0
39,5,5.16479015350342,9.68280029296875,-0.210720002651215,0,0,0
39,6,4.76216983795166,10.3281002044678,-0.356669992208481,0,0,0
39,7,5.52146005630493,10.4919996261597,-0.415520012378693,0,0,0
39,8,5.69372987747192,10.417799949646,-0.356669992208481,0,0,0
39,9,5.56067991256714,10.3840999603271,-1.60943996906281,0,0,0
39,10,5.81114006042481,10.3503999710083,-0.328500002622604,0,0,0
40,1,6.19848012924194,10.7385997772217,-0.562120020389557,0,1,1
40,2,6.03786993026733,10.4660997390747,-0.385659992694855,0,1,1
40,3,5.30826997756958,10.7193002700806,-0.562120020389557,0,1,1
40,4,6.03309011459351,10.7030000686646,-0.494300007820129,0,1,2
40,5,6.04024982452393,10.9444999694824,-0.510829985141754,0,1,2
40,6,6.10479021072388,10.9437999725342,-0.478040009737015,0,1,2
40,7,6.07764005661011,10.9209003448486,-0.400480002164841,0,1,2
40,8,5.97888994216919,11.3060998916626,-0.544730007648468,0,1,3
40,9,6.51619005203247,11.0106000900269,-0.693149983882904,0,1,3
40,10,6.96129989624023,10.9570999145508,-0.328500002622604,0,1,3
41,1,5.56451988220215,10.5770998001099,-0.46204000711441,0,1,3
